OMRÅDE;CIVILSTAND;TID;INDHOLD
Struer;Gift/separeret;2016K4;9348
Struer;Gift/separeret;2017K1;9295
Struer;Gift/separeret;2017K2;9257
Struer;Gift/separeret;2017K3;9244
Struer;Gift/separeret;2017K4;9238
Struer;Gift/separeret;2018K1;9228
Struer;Gift/separeret;2018K2;9195
Struer;Gift/separeret;2018K3;9215
Struer;Gift/separeret;2018K4;9221
Struer;Gift/separeret;2019K1;9205
Struer;Gift/separeret;2019K2;9182
Struer;Gift/separeret;2019K3;9145
Struer;Gift/separeret;2019K4;9155
Struer;Gift/separeret;2020K1;9138
Struer;Gift/separeret;2020K2;9100
Struer;Gift/separeret;2020K3;9098
Struer;Gift/separeret;2020K4;9062
Struer;Gift/separeret;2021K1;9039
Struer;Gift/separeret;2021K2;9001
Struer;Gift/separeret;2021K3;9007
Struer;Gift/separeret;2021K4;9048
Struer;Gift/separeret;2022K1;8998
Struer;Enke/enkemand;2008K1;1417
Struer;Enke/enkemand;2008K2;1419
Struer;Enke/enkemand;2008K3;1423
Struer;Enke/enkemand;2008K4;1434
Struer;Enke/enkemand;2009K1;1437
Struer;Enke/enkemand;2009K2;1431
Struer;Enke/enkemand;2009K3;1426
Struer;Enke/enkemand;2009K4;1422
Struer;Enke/enkemand;2010K1;1413
Struer;Enke/enkemand;2010K2;1418
Struer;Enke/enkemand;2010K3;1415
Struer;Enke/enkemand;2010K4;1415
Struer;Enke/enkemand;2011K1;1411
Struer;Enke/enkemand;2011K2;1414
Struer;Enke/enkemand;2011K3;1410
Struer;Enke/enkemand;2011K4;1405
Struer;Enke/enkemand;2012K1;1401
Struer;Enke/enkemand;2012K2;1394
Struer;Enke/enkemand;2012K3;1385
Struer;Enke/enkemand;2012K4;1374
Struer;Enke/enkemand;2013K1;1375
Struer;Enke/enkemand;2013K2;1372
Struer;Enke/enkemand;2013K3;1382
Struer;Enke/enkemand;2013K4;1375
Struer;Enke/enkemand;2014K1;1382
Struer;Enke/enkemand;2014K2;1377
Struer;Enke/enkemand;2014K3;1375
Struer;Enke/enkemand;2014K4;1377
Struer;Enke/enkemand;2015K1;1371
Struer;Enke/enkemand;2015K2;1361
Struer;Enke/enkemand;2015K3;1367
Struer;Enke/enkemand;2015K4;1365
Struer;Enke/enkemand;2016K1;1368
Struer;Enke/enkemand;2016K2;1357
Struer;Enke/enkemand;2016K3;1353
Struer;Enke/enkemand;2016K4;1352
Struer;Enke/enkemand;2017K1;1354
Struer;Enke/enkemand;2017K2;1358
Struer;Enke/enkemand;2017K3;1353
Struer;Enke/enkemand;2017K4;1355
Struer;Enke/enkemand;2018K1;1358
Struer;Enke/enkemand;2018K2;1357
Struer;Enke/enkemand;2018K3;1361
Struer;Enke/enkemand;2018K4;1360
Struer;Enke/enkemand;2019K1;1357
Struer;Enke/enkemand;2019K2;1358
Struer;Enke/enkemand;2019K3;1357
Struer;Enke/enkemand;2019K4;1354
Struer;Enke/enkemand;2020K1;1358
Struer;Enke/enkemand;2020K2;1360
Struer;Enke/enkemand;2020K3;1366
Struer;Enke/enkemand;2020K4;1369
Struer;Enke/enkemand;2021K1;1363
Struer;Enke/enkemand;2021K2;1363
Struer;Enke/enkemand;2021K3;1353
Struer;Enke/enkemand;2021K4;1349
Struer;Enke/enkemand;2022K1;1345
Struer;Fraskilt;2008K1;1470
Struer;Fraskilt;2008K2;1479
Struer;Fraskilt;2008K3;1466
Struer;Fraskilt;2008K4;1472
Struer;Fraskilt;2009K1;1467
Struer;Fraskilt;2009K2;1497
Struer;Fraskilt;2009K3;1514
Struer;Fraskilt;2009K4;1511
Struer;Fraskilt;2010K1;1511
Struer;Fraskilt;2010K2;1529
Struer;Fraskilt;2010K3;1529
Struer;Fraskilt;2010K4;1522
Struer;Fraskilt;2011K1;1514
Struer;Fraskilt;2011K2;1536
Struer;Fraskilt;2011K3;1549
Struer;Fraskilt;2011K4;1555
Struer;Fraskilt;2012K1;1570
Struer;Fraskilt;2012K2;1587
Struer;Fraskilt;2012K3;1602
Struer;Fraskilt;2012K4;1605
Struer;Fraskilt;2013K1;1606
Struer;Fraskilt;2013K2;1612
Struer;Fraskilt;2013K3;1629
Struer;Fraskilt;2013K4;1649
Struer;Fraskilt;2014K1;1670
Struer;Fraskilt;2014K2;1709
Struer;Fraskilt;2014K3;1724
Struer;Fraskilt;2014K4;1750
Struer;Fraskilt;2015K1;1764
Struer;Fraskilt;2015K2;1784
Struer;Fraskilt;2015K3;1796
Struer;Fraskilt;2015K4;1809
Struer;Fraskilt;2016K1;1838
Struer;Fraskilt;2016K2;1860
Struer;Fraskilt;2016K3;1880
Struer;Fraskilt;2016K4;1877
Struer;Fraskilt;2017K1;1898
Struer;Fraskilt;2017K2;1904
Struer;Fraskilt;2017K3;1923
Struer;Fraskilt;2017K4;1945
Struer;Fraskilt;2018K1;1949
Struer;Fraskilt;2018K2;1967
Struer;Fraskilt;2018K3;1965
Struer;Fraskilt;2018K4;1964
Struer;Fraskilt;2019K1;1968
Struer;Fraskilt;2019K2;1975
Struer;Fraskilt;2019K3;1986
Struer;Fraskilt;2019K4;1968
Struer;Fraskilt;2020K1;1978
Struer;Fraskilt;2020K2;1991
Struer;Fraskilt;2020K3;1991
Struer;Fraskilt;2020K4;1992
Struer;Fraskilt;2021K1;1990
Struer;Fraskilt;2021K2;2001
Struer;Fraskilt;2021K3;2000
Struer;Fraskilt;2021K4;1984
Struer;Fraskilt;2022K1;1995
Viborg;I alt;2008K1;92084
Viborg;I alt;2008K2;92266
Viborg;I alt;2008K3;92433
Viborg;I alt;2008K4;92628
Viborg;I alt;2009K1;92823
Viborg;I alt;2009K2;93077
Viborg;I alt;2009K3;93173
Viborg;I alt;2009K4;93290
Viborg;I alt;2010K1;93310
Viborg;I alt;2010K2;93474
Viborg;I alt;2010K3;93594
Viborg;I alt;2010K4;93636
Viborg;I alt;2011K1;93498
Viborg;I alt;2011K2;93650
Viborg;I alt;2011K3;93745
Viborg;I alt;2011K4;93794
Viborg;I alt;2012K1;93819
Viborg;I alt;2012K2;93984
Viborg;I alt;2012K3;94100
Viborg;I alt;2012K4;94173
Viborg;I alt;2013K1;94333
Viborg;I alt;2013K2;94461
Viborg;I alt;2013K3;94596
Viborg;I alt;2013K4;94423
Viborg;I alt;2014K1;94486
Viborg;I alt;2014K2;94622
Viborg;I alt;2014K3;94788
Viborg;I alt;2014K4;94994
Viborg;I alt;2015K1;94985
Viborg;I alt;2015K2;95247
Viborg;I alt;2015K3;95567
Viborg;I alt;2015K4;95710
Viborg;I alt;2016K1;95776
Viborg;I alt;2016K2;96101
Viborg;I alt;2016K3;96166
Viborg;I alt;2016K4;96272
Viborg;I alt;2017K1;96477
Viborg;I alt;2017K2;96682
Viborg;I alt;2017K3;96884
Viborg;I alt;2017K4;96880
Viborg;I alt;2018K1;96883
Viborg;I alt;2018K2;97118
Viborg;I alt;2018K3;97061
Viborg;I alt;2018K4;97181
Viborg;I alt;2019K1;97113
Viborg;I alt;2019K2;97256
Viborg;I alt;2019K3;97245
Viborg;I alt;2019K4;97084
Viborg;I alt;2020K1;96921
Viborg;I alt;2020K2;96808
Viborg;I alt;2020K3;96706
Viborg;I alt;2020K4;96539
Viborg;I alt;2021K1;96679
Viborg;I alt;2021K2;96669
Viborg;I alt;2021K3;96696
Viborg;I alt;2021K4;96826
Viborg;I alt;2022K1;96847
Viborg;Ugift;2008K1;42454
Viborg;Ugift;2008K2;42648
Viborg;Ugift;2008K3;42668
Viborg;Ugift;2008K4;42537
Viborg;Ugift;2009K1;42721
Viborg;Ugift;2009K2;43044
Viborg;Ugift;2009K3;43020
Viborg;Ugift;2009K4;42851
Viborg;Ugift;2010K1;42905
Viborg;Ugift;2010K2;43155
Viborg;Ugift;2010K3;43199
Viborg;Ugift;2010K4;43055
Viborg;Ugift;2011K1;42997
Viborg;Ugift;2011K2;43221
Viborg;Ugift;2011K3;43244
Viborg;Ugift;2011K4;43173
Viborg;Ugift;2012K1;43239
Viborg;Ugift;2012K2;43510
Viborg;Ugift;2012K3;43573
Viborg;Ugift;2012K4;43564
Viborg;Ugift;2013K1;43674
Viborg;Ugift;2013K2;43889
Viborg;Ugift;2013K3;44020
Viborg;Ugift;2013K4;43669
Viborg;Ugift;2014K1;43765
Viborg;Ugift;2014K2;43951
Viborg;Ugift;2014K3;44022
Viborg;Ugift;2014K4;44038
Viborg;Ugift;2015K1;44096
Viborg;Ugift;2015K2;44353
Viborg;Ugift;2015K3;44563
Viborg;Ugift;2015K4;44601
Viborg;Ugift;2016K1;44668
Viborg;Ugift;2016K2;45025
Viborg;Ugift;2016K3;45015
Viborg;Ugift;2016K4;44955
Viborg;Ugift;2017K1;45143
Viborg;Ugift;2017K2;45417
Viborg;Ugift;2017K3;45505
Viborg;Ugift;2017K4;45378
Viborg;Ugift;2018K1;45423
Viborg;Ugift;2018K2;45796
Viborg;Ugift;2018K3;45683
Viborg;Ugift;2018K4;45547
Viborg;Ugift;2019K1;45588
Viborg;Ugift;2019K2;45759
Viborg;Ugift;2019K3;45702
Viborg;Ugift;2019K4;45418
Viborg;Ugift;2020K1;45370
Viborg;Ugift;2020K2;45455
Viborg;Ugift;2020K3;45423
Viborg;Ugift;2020K4;45180
Viborg;Ugift;2021K1;45246
Viborg;Ugift;2021K2;45382
Viborg;Ugift;2021K3;45417
Viborg;Ugift;2021K4;45380
Viborg;Ugift;2022K1;45493
Viborg;Gift/separeret;2008K1;38167
Viborg;Gift/separeret;2008K2;38103
Viborg;Gift/separeret;2008K3;38239
Viborg;Gift/separeret;2008K4;38538
Viborg;Gift/separeret;2009K1;38581
Viborg;Gift/separeret;2009K2;38478
Viborg;Gift/separeret;2009K3;38569
Viborg;Gift/separeret;2009K4;38898
Viborg;Gift/separeret;2010K1;38825
Viborg;Gift/separeret;2010K2;38697
Viborg;Gift/separeret;2010K3;38741
Viborg;Gift/separeret;2010K4;38883
Viborg;Gift/separeret;2011K1;38797
Viborg;Gift/separeret;2011K2;38624
Viborg;Gift/separeret;2011K3;38612
Viborg;Gift/separeret;2011K4;38742
Viborg;Gift/separeret;2012K1;38677
Viborg;Gift/separeret;2012K2;38518
Viborg;Gift/separeret;2012K3;38549
Viborg;Gift/separeret;2012K4;38595
Viborg;Gift/separeret;2013K1;38563
Viborg;Gift/separeret;2013K2;38448
Viborg;Gift/separeret;2013K3;38415
Viborg;Gift/separeret;2013K4;38561
Viborg;Gift/separeret;2014K1;38390
Viborg;Gift/separeret;2014K2;38229
Viborg;Gift/separeret;2014K3;38224
Viborg;Gift/separeret;2014K4;38319
Viborg;Gift/separeret;2015K1;38166
Viborg;Gift/separeret;2015K2;38114
Viborg;Gift/separeret;2015K3;38170
Viborg;Gift/separeret;2015K4;38231
Viborg;Gift/separeret;2016K1;38152
Viborg;Gift/separeret;2016K2;38058
Viborg;Gift/separeret;2016K3;38082
Viborg;Gift/separeret;2016K4;38278
Viborg;Gift/separeret;2017K1;38243
Viborg;Gift/separeret;2017K2;38086
Viborg;Gift/separeret;2017K3;38193
Viborg;Gift/separeret;2017K4;38284
Viborg;Gift/separeret;2018K1;38201
Viborg;Gift/separeret;2018K2;38008
Viborg;Gift/separeret;2018K3;38060
Viborg;Gift/separeret;2018K4;38253
Viborg;Gift/separeret;2019K1;38112
Viborg;Gift/separeret;2019K2;38097
Viborg;Gift/separeret;2019K3;38163
Viborg;Gift/separeret;2019K4;38238
Viborg;Gift/separeret;2020K1;38098
Viborg;Gift/separeret;2020K2;37856
Viborg;Gift/separeret;2020K3;37743
Viborg;Gift/separeret;2020K4;37869
Viborg;Gift/separeret;2021K1;37807
Viborg;Gift/separeret;2021K2;37639
Viborg;Gift/separeret;2021K3;37559
Viborg;Gift/separeret;2021K4;37689
Viborg;Gift/separeret;2022K1;37517
Viborg;Enke/enkemand;2008K1;5362
Viborg;Enke/enkemand;2008K2;5359
Viborg;Enke/enkemand;2008K3;5338
Viborg;Enke/enkemand;2008K4;5329
Viborg;Enke/enkemand;2009K1;5302
Viborg;Enke/enkemand;2009K2;5282
Viborg;Enke/enkemand;2009K3;5274
Viborg;Enke/enkemand;2009K4;5230
Viborg;Enke/enkemand;2010K1;5228
Viborg;Enke/enkemand;2010K2;5229
Viborg;Enke/enkemand;2010K3;5220
Viborg;Enke/enkemand;2010K4;5235
Viborg;Enke/enkemand;2011K1;5206
Viborg;Enke/enkemand;2011K2;5199
Viborg;Enke/enkemand;2011K3;5199
Viborg;Enke/enkemand;2011K4;5200
Viborg;Enke/enkemand;2012K1;5186
Viborg;Enke/enkemand;2012K2;5165
Viborg;Enke/enkemand;2012K3;5149
Viborg;Enke/enkemand;2012K4;5150
Viborg;Enke/enkemand;2013K1;5136
Viborg;Enke/enkemand;2013K2;5125
Viborg;Enke/enkemand;2013K3;5117
Viborg;Enke/enkemand;2013K4;5105
Viborg;Enke/enkemand;2014K1;5103
Viborg;Enke/enkemand;2014K2;5098
Viborg;Enke/enkemand;2014K3;5101
Viborg;Enke/enkemand;2014K4;5086
Viborg;Enke/enkemand;2015K1;5056
Viborg;Enke/enkemand;2015K2;5064
Viborg;Enke/enkemand;2015K3;5053
Viborg;Enke/enkemand;2015K4;5041
Viborg;Enke/enkemand;2016K1;5023
Viborg;Enke/enkemand;2016K2;5017
Viborg;Enke/enkemand;2016K3;5019
Viborg;Enke/enkemand;2016K4;4994
Viborg;Enke/enkemand;2017K1;4972
Viborg;Enke/enkemand;2017K2;4997
Viborg;Enke/enkemand;2017K3;4979
Viborg;Enke/enkemand;2017K4;4969
Viborg;Enke/enkemand;2018K1;4971
Viborg;Enke/enkemand;2018K2;4950
Viborg;Enke/enkemand;2018K3;4932
Viborg;Enke/enkemand;2018K4;4945
Viborg;Enke/enkemand;2019K1;4930
Viborg;Enke/enkemand;2019K2;4904
Viborg;Enke/enkemand;2019K3;4895
Viborg;Enke/enkemand;2019K4;4913
Viborg;Enke/enkemand;2020K1;4921
Viborg;Enke/enkemand;2020K2;4915
Viborg;Enke/enkemand;2020K3;4918
Viborg;Enke/enkemand;2020K4;4891
Viborg;Enke/enkemand;2021K1;4932
Viborg;Enke/enkemand;2021K2;4926
Viborg;Enke/enkemand;2021K3;4950
Viborg;Enke/enkemand;2021K4;4940
Viborg;Enke/enkemand;2022K1;4938
Viborg;Fraskilt;2008K1;6101
Viborg;Fraskilt;2008K2;6156
Viborg;Fraskilt;2008K3;6188
Viborg;Fraskilt;2008K4;6224
Viborg;Fraskilt;2009K1;6219
Viborg;Fraskilt;2009K2;6273
Viborg;Fraskilt;2009K3;6310
Viborg;Fraskilt;2009K4;6311
Viborg;Fraskilt;2010K1;6352
Viborg;Fraskilt;2010K2;6393
Viborg;Fraskilt;2010K3;6434
Viborg;Fraskilt;2010K4;6463
Viborg;Fraskilt;2011K1;6498
Viborg;Fraskilt;2011K2;6606
Viborg;Fraskilt;2011K3;6690
Viborg;Fraskilt;2011K4;6679
Viborg;Fraskilt;2012K1;6717
Viborg;Fraskilt;2012K2;6791
Viborg;Fraskilt;2012K3;6829
Viborg;Fraskilt;2012K4;6864
Viborg;Fraskilt;2013K1;6960
Viborg;Fraskilt;2013K2;6999
Viborg;Fraskilt;2013K3;7044
Viborg;Fraskilt;2013K4;7088
Viborg;Fraskilt;2014K1;7228
Viborg;Fraskilt;2014K2;7344
Viborg;Fraskilt;2014K3;7441
Viborg;Fraskilt;2014K4;7551
Viborg;Fraskilt;2015K1;7667
Viborg;Fraskilt;2015K2;7716
Viborg;Fraskilt;2015K3;7781
Viborg;Fraskilt;2015K4;7837
Viborg;Fraskilt;2016K1;7933
Viborg;Fraskilt;2016K2;8001
Viborg;Fraskilt;2016K3;8050
Viborg;Fraskilt;2016K4;8045
Viborg;Fraskilt;2017K1;8119
Viborg;Fraskilt;2017K2;8182
Viborg;Fraskilt;2017K3;8207
Viborg;Fraskilt;2017K4;8249
Viborg;Fraskilt;2018K1;8288
Viborg;Fraskilt;2018K2;8364
Viborg;Fraskilt;2018K3;8386
Viborg;Fraskilt;2018K4;8436
Viborg;Fraskilt;2019K1;8483
Viborg;Fraskilt;2019K2;8496
Viborg;Fraskilt;2019K3;8485
Viborg;Fraskilt;2019K4;8515
Viborg;Fraskilt;2020K1;8532
Viborg;Fraskilt;2020K2;8582
Viborg;Fraskilt;2020K3;8622
Viborg;Fraskilt;2020K4;8599
Viborg;Fraskilt;2021K1;8694
Viborg;Fraskilt;2021K2;8722
Viborg;Fraskilt;2021K3;8770
Viborg;Fraskilt;2021K4;8817
Viborg;Fraskilt;2022K1;8899
Region Nordjylland;I alt;2008K1;578839
Region Nordjylland;I alt;2008K2;579148
Region Nordjylland;I alt;2008K3;579602
Region Nordjylland;I alt;2008K4;580391
Region Nordjylland;I alt;2009K1;580515
Region Nordjylland;I alt;2009K2;579908
Region Nordjylland;I alt;2009K3;579741
Region Nordjylland;I alt;2009K4;579689
Region Nordjylland;I alt;2010K1;579628
Region Nordjylland;I alt;2010K2;579489
Region Nordjylland;I alt;2010K3;579422
Region Nordjylland;I alt;2010K4;579275
Region Nordjylland;I alt;2011K1;579829
Region Nordjylland;I alt;2011K2;579787
Region Nordjylland;I alt;2011K3;579824
Region Nordjylland;I alt;2011K4;580293
Region Nordjylland;I alt;2012K1;579996
Region Nordjylland;I alt;2012K2;579595
Region Nordjylland;I alt;2012K3;579332
Region Nordjylland;I alt;2012K4;580273
Region Nordjylland;I alt;2013K1;580272
Region Nordjylland;I alt;2013K2;579849
Region Nordjylland;I alt;2013K3;579864
Region Nordjylland;I alt;2013K4;580886
Region Nordjylland;I alt;2014K1;581057
Region Nordjylland;I alt;2014K2;581115
Region Nordjylland;I alt;2014K3;581340
Region Nordjylland;I alt;2014K4;582413
Region Nordjylland;I alt;2015K1;582632
Region Nordjylland;I alt;2015K2;582664
Region Nordjylland;I alt;2015K3;583471
Region Nordjylland;I alt;2015K4;584918
Region Nordjylland;I alt;2016K1;585499
Region Nordjylland;I alt;2016K2;585769
Region Nordjylland;I alt;2016K3;586104
Region Nordjylland;I alt;2016K4;587421
Region Nordjylland;I alt;2017K1;587335
Region Nordjylland;I alt;2017K2;587446
Region Nordjylland;I alt;2017K3;587611
Region Nordjylland;I alt;2017K4;588962
Region Nordjylland;I alt;2018K1;589148
Region Nordjylland;I alt;2018K2;588766
Region Nordjylland;I alt;2018K3;588888
Region Nordjylland;I alt;2018K4;590010
Region Nordjylland;I alt;2019K1;589755
Region Nordjylland;I alt;2019K2;589605
Region Nordjylland;I alt;2019K3;589731
Region Nordjylland;I alt;2019K4;590580
Region Nordjylland;I alt;2020K1;589936
Region Nordjylland;I alt;2020K2;589712
Region Nordjylland;I alt;2020K3;589837
Region Nordjylland;I alt;2020K4;590739
Region Nordjylland;I alt;2021K1;590439
Region Nordjylland;I alt;2021K2;590322
Region Nordjylland;I alt;2021K3;590403
Region Nordjylland;I alt;2021K4;591724
Region Nordjylland;I alt;2022K1;591740
Region Nordjylland;Ugift;2008K1;264477
Region Nordjylland;Ugift;2008K2;265391
Region Nordjylland;Ugift;2008K3;265432
Region Nordjylland;Ugift;2008K4;264942
Region Nordjylland;Ugift;2009K1;265431
Region Nordjylland;Ugift;2009K2;265603
Region Nordjylland;Ugift;2009K3;265166
Region Nordjylland;Ugift;2009K4;264524
Region Nordjylland;Ugift;2010K1;265048
Region Nordjylland;Ugift;2010K2;265657
Region Nordjylland;Ugift;2010K3;265467
Region Nordjylland;Ugift;2010K4;264902
Region Nordjylland;Ugift;2011K1;265891
Region Nordjylland;Ugift;2011K2;266686
Region Nordjylland;Ugift;2011K3;266735
Region Nordjylland;Ugift;2011K4;266960
Region Nordjylland;Ugift;2012K1;267264
Region Nordjylland;Ugift;2012K2;267688
Region Nordjylland;Ugift;2012K3;267503
Region Nordjylland;Ugift;2012K4;268027
Region Nordjylland;Ugift;2013K1;268434
Region Nordjylland;Ugift;2013K2;268911
Region Nordjylland;Ugift;2013K3;269010
Region Nordjylland;Ugift;2013K4;269356
Region Nordjylland;Ugift;2014K1;270007
Region Nordjylland;Ugift;2014K2;270642
Region Nordjylland;Ugift;2014K3;270705
Region Nordjylland;Ugift;2014K4;271269
Region Nordjylland;Ugift;2015K1;271891
Region Nordjylland;Ugift;2015K2;272589
Region Nordjylland;Ugift;2015K3;273066
Region Nordjylland;Ugift;2015K4;273833
Region Nordjylland;Ugift;2016K1;274685
Region Nordjylland;Ugift;2016K2;275400
Region Nordjylland;Ugift;2016K3;275538
Region Nordjylland;Ugift;2016K4;276123
Region Nordjylland;Ugift;2017K1;276537
Region Nordjylland;Ugift;2017K2;277239
Region Nordjylland;Ugift;2017K3;277150
Region Nordjylland;Ugift;2017K4;277390
Region Nordjylland;Ugift;2018K1;278051
Region Nordjylland;Ugift;2018K2;278506
Region Nordjylland;Ugift;2018K3;278507
Region Nordjylland;Ugift;2018K4;278785
Region Nordjylland;Ugift;2019K1;279130
Region Nordjylland;Ugift;2019K2;279768
Region Nordjylland;Ugift;2019K3;279721
Region Nordjylland;Ugift;2019K4;280069
Region Nordjylland;Ugift;2020K1;279989
Region Nordjylland;Ugift;2020K2;280425
Region Nordjylland;Ugift;2020K3;281053
Region Nordjylland;Ugift;2020K4;281410
Region Nordjylland;Ugift;2021K1;281282
Region Nordjylland;Ugift;2021K2;281961
Region Nordjylland;Ugift;2021K3;282117
Region Nordjylland;Ugift;2021K4;282948
Region Nordjylland;Ugift;2022K1;283388
Region Nordjylland;Gift/separeret;2008K1;237648
Region Nordjylland;Gift/separeret;2008K2;236866
Region Nordjylland;Gift/separeret;2008K3;237298
Region Nordjylland;Gift/separeret;2008K4;238721
Region Nordjylland;Gift/separeret;2009K1;238205
Region Nordjylland;Gift/separeret;2009K2;237143
Region Nordjylland;Gift/separeret;2009K3;237245
Region Nordjylland;Gift/separeret;2009K4;237867
Region Nordjylland;Gift/separeret;2010K1;237206
Region Nordjylland;Gift/separeret;2010K2;236204
Region Nordjylland;Gift/separeret;2010K3;236235
Region Nordjylland;Gift/separeret;2010K4;236614
Region Nordjylland;Gift/separeret;2011K1;236045
Region Nordjylland;Gift/separeret;2011K2;234923
Region Nordjylland;Gift/separeret;2011K3;234754
Region Nordjylland;Gift/separeret;2011K4;234942
Region Nordjylland;Gift/separeret;2012K1;234212
Region Nordjylland;Gift/separeret;2012K2;233270
Region Nordjylland;Gift/separeret;2012K3;232923
Region Nordjylland;Gift/separeret;2012K4;233298
Region Nordjylland;Gift/separeret;2013K1;232685
Region Nordjylland;Gift/separeret;2013K2;231429
Region Nordjylland;Gift/separeret;2013K3;231192
Region Nordjylland;Gift/separeret;2013K4;231824
Region Nordjylland;Gift/separeret;2014K1;230414
Region Nordjylland;Gift/separeret;2014K2;229205
Region Nordjylland;Gift/separeret;2014K3;229033
Region Nordjylland;Gift/separeret;2014K4;229370
Region Nordjylland;Gift/separeret;2015K1;228679
Region Nordjylland;Gift/separeret;2015K2;228069
Region Nordjylland;Gift/separeret;2015K3;228221
Region Nordjylland;Gift/separeret;2015K4;228606
Region Nordjylland;Gift/separeret;2016K1;228124
Region Nordjylland;Gift/separeret;2016K2;227341
Region Nordjylland;Gift/separeret;2016K3;227067
Region Nordjylland;Gift/separeret;2016K4;227765
Region Nordjylland;Gift/separeret;2017K1;227024
Region Nordjylland;Gift/separeret;2017K2;226049
Region Nordjylland;Gift/separeret;2017K3;226117
Region Nordjylland;Gift/separeret;2017K4;227150
Region Nordjylland;Gift/separeret;2018K1;226423
Region Nordjylland;Gift/separeret;2018K2;225393
Region Nordjylland;Gift/separeret;2018K3;225477
Region Nordjylland;Gift/separeret;2018K4;226401
Region Nordjylland;Gift/separeret;2019K1;225575
Region Nordjylland;Gift/separeret;2019K2;224790
Region Nordjylland;Gift/separeret;2019K3;225170
Region Nordjylland;Gift/separeret;2019K4;225836
Region Nordjylland;Gift/separeret;2020K1;225261
Region Nordjylland;Gift/separeret;2020K2;224169
Region Nordjylland;Gift/separeret;2020K3;223367
Region Nordjylland;Gift/separeret;2020K4;223755
Region Nordjylland;Gift/separeret;2021K1;223286
Region Nordjylland;Gift/separeret;2021K2;222191
Region Nordjylland;Gift/separeret;2021K3;222117
Region Nordjylland;Gift/separeret;2021K4;222602
Region Nordjylland;Gift/separeret;2022K1;221965
Region Nordjylland;Enke/enkemand;2008K1;37401
Region Nordjylland;Enke/enkemand;2008K2;37303
Region Nordjylland;Enke/enkemand;2008K3;37160
Region Nordjylland;Enke/enkemand;2008K4;37052
Region Nordjylland;Enke/enkemand;2009K1;36957
Region Nordjylland;Enke/enkemand;2009K2;36806
Region Nordjylland;Enke/enkemand;2009K3;36706
Region Nordjylland;Enke/enkemand;2009K4;36627
Region Nordjylland;Enke/enkemand;2010K1;36545
Region Nordjylland;Enke/enkemand;2010K2;36458
Region Nordjylland;Enke/enkemand;2010K3;36349
Region Nordjylland;Enke/enkemand;2010K4;36264
Region Nordjylland;Enke/enkemand;2011K1;36126
Region Nordjylland;Enke/enkemand;2011K2;36009
Region Nordjylland;Enke/enkemand;2011K3;35956
Region Nordjylland;Enke/enkemand;2011K4;35842
Region Nordjylland;Enke/enkemand;2012K1;35750
Region Nordjylland;Enke/enkemand;2012K2;35592
Region Nordjylland;Enke/enkemand;2012K3;35465
Region Nordjylland;Enke/enkemand;2012K4;35421
Region Nordjylland;Enke/enkemand;2013K1;35347
Region Nordjylland;Enke/enkemand;2013K2;35233
Region Nordjylland;Enke/enkemand;2013K3;35109
Region Nordjylland;Enke/enkemand;2013K4;35030
Region Nordjylland;Enke/enkemand;2014K1;35017
Region Nordjylland;Enke/enkemand;2014K2;34938
Region Nordjylland;Enke/enkemand;2014K3;34864
Region Nordjylland;Enke/enkemand;2014K4;34737
Region Nordjylland;Enke/enkemand;2015K1;34693
Region Nordjylland;Enke/enkemand;2015K2;34537
Region Nordjylland;Enke/enkemand;2015K3;34436
Region Nordjylland;Enke/enkemand;2015K4;34405
Region Nordjylland;Enke/enkemand;2016K1;34308
Region Nordjylland;Enke/enkemand;2016K2;34264
Region Nordjylland;Enke/enkemand;2016K3;34230
Region Nordjylland;Enke/enkemand;2016K4;34161
Region Nordjylland;Enke/enkemand;2017K1;34069
Region Nordjylland;Enke/enkemand;2017K2;33972
Region Nordjylland;Enke/enkemand;2017K3;33950
Region Nordjylland;Enke/enkemand;2017K4;33891
Region Nordjylland;Enke/enkemand;2018K1;33823
Region Nordjylland;Enke/enkemand;2018K2;33712
Region Nordjylland;Enke/enkemand;2018K3;33627
Region Nordjylland;Enke/enkemand;2018K4;33547
Region Nordjylland;Enke/enkemand;2019K1;33542
Region Nordjylland;Enke/enkemand;2019K2;33432
Region Nordjylland;Enke/enkemand;2019K3;33360
Region Nordjylland;Enke/enkemand;2019K4;33349
Region Nordjylland;Enke/enkemand;2020K1;33335
Region Nordjylland;Enke/enkemand;2020K2;33339
Region Nordjylland;Enke/enkemand;2020K3;33332
Region Nordjylland;Enke/enkemand;2020K4;33279
Region Nordjylland;Enke/enkemand;2021K1;33218
Region Nordjylland;Enke/enkemand;2021K2;33170
Region Nordjylland;Enke/enkemand;2021K3;33141
Region Nordjylland;Enke/enkemand;2021K4;33096
Region Nordjylland;Enke/enkemand;2022K1;33038
Region Nordjylland;Fraskilt;2008K1;39313
Region Nordjylland;Fraskilt;2008K2;39588
Region Nordjylland;Fraskilt;2008K3;39712
Region Nordjylland;Fraskilt;2008K4;39676
Region Nordjylland;Fraskilt;2009K1;39922
Region Nordjylland;Fraskilt;2009K2;40356
Region Nordjylland;Fraskilt;2009K3;40624
Region Nordjylland;Fraskilt;2009K4;40671
Region Nordjylland;Fraskilt;2010K1;40829
Region Nordjylland;Fraskilt;2010K2;41170
Region Nordjylland;Fraskilt;2010K3;41371
Region Nordjylland;Fraskilt;2010K4;41495
