OMRÅDE;CIVILSTAND;TID;INDHOLD
Norddjurs;Fraskilt;2018K4;3806
Norddjurs;Fraskilt;2019K1;3829
Norddjurs;Fraskilt;2019K2;3834
Norddjurs;Fraskilt;2019K3;3813
Norddjurs;Fraskilt;2019K4;3808
Norddjurs;Fraskilt;2020K1;3803
Norddjurs;Fraskilt;2020K2;3832
Norddjurs;Fraskilt;2020K3;3858
Norddjurs;Fraskilt;2020K4;3865
Norddjurs;Fraskilt;2021K1;3883
Norddjurs;Fraskilt;2021K2;3932
Norddjurs;Fraskilt;2021K3;3920
Norddjurs;Fraskilt;2021K4;3942
Norddjurs;Fraskilt;2022K1;3941
Norddjurs;Gift/separeret;2008K1;16084
Norddjurs;Gift/separeret;2008K2;15966
Norddjurs;Gift/separeret;2008K3;15972
Norddjurs;Gift/separeret;2008K4;16056
Norddjurs;Gift/separeret;2009K1;15995
Norddjurs;Gift/separeret;2009K2;15898
Norddjurs;Gift/separeret;2009K3;15881
Norddjurs;Gift/separeret;2009K4;15924
Norddjurs;Gift/separeret;2010K1;15829
Norddjurs;Gift/separeret;2010K2;15740
Norddjurs;Gift/separeret;2010K3;15686
Norddjurs;Gift/separeret;2010K4;15711
Norddjurs;Gift/separeret;2011K1;15678
Norddjurs;Gift/separeret;2011K2;15586
Norddjurs;Gift/separeret;2011K3;15582
Norddjurs;Gift/separeret;2011K4;15618
Norddjurs;Gift/separeret;2012K1;15530
Norddjurs;Gift/separeret;2012K2;15436
Norddjurs;Gift/separeret;2012K3;15443
Norddjurs;Gift/separeret;2012K4;15469
Norddjurs;Gift/separeret;2013K1;15384
Norddjurs;Gift/separeret;2013K2;15311
Norddjurs;Gift/separeret;2013K3;15331
Norddjurs;Gift/separeret;2013K4;15294
Norddjurs;Gift/separeret;2014K1;15226
Norddjurs;Gift/separeret;2014K2;15125
Norddjurs;Gift/separeret;2014K3;15112
Norddjurs;Gift/separeret;2014K4;15128
Norddjurs;Gift/separeret;2015K1;15079
Norddjurs;Gift/separeret;2015K2;15060
Norddjurs;Gift/separeret;2015K3;15082
Norddjurs;Gift/separeret;2015K4;15074
Norddjurs;Gift/separeret;2016K1;14993
Norddjurs;Gift/separeret;2016K2;14917
Norddjurs;Gift/separeret;2016K3;14939
Norddjurs;Gift/separeret;2016K4;15026
Norddjurs;Gift/separeret;2017K1;14931
Norddjurs;Gift/separeret;2017K2;14835
Norddjurs;Gift/separeret;2017K3;14835
Norddjurs;Gift/separeret;2017K4;14863
Norddjurs;Gift/separeret;2018K1;14824
Norddjurs;Gift/separeret;2018K2;14699
Norddjurs;Gift/separeret;2018K3;14698
Norddjurs;Gift/separeret;2018K4;14767
Norddjurs;Gift/separeret;2019K1;14661
Norddjurs;Gift/separeret;2019K2;14615
Norddjurs;Gift/separeret;2019K3;14650
Norddjurs;Gift/separeret;2019K4;14608
Norddjurs;Gift/separeret;2020K1;14483
Norddjurs;Gift/separeret;2020K2;14376
Norddjurs;Gift/separeret;2020K3;14316
Norddjurs;Gift/separeret;2020K4;14261
Norddjurs;Gift/separeret;2021K1;14247
Norddjurs;Gift/separeret;2021K2;14187
Norddjurs;Gift/separeret;2021K3;14187
Norddjurs;Gift/separeret;2021K4;14166
Norddjurs;Gift/separeret;2022K1;14123
Odder;Fraskilt;2008K1;1409
Odder;Fraskilt;2008K2;1413
Odder;Fraskilt;2008K3;1426
Odder;Fraskilt;2008K4;1407
Odder;Fraskilt;2009K1;1420
Odder;Fraskilt;2009K2;1434
Odder;Fraskilt;2009K3;1445
Odder;Fraskilt;2009K4;1459
Odder;Fraskilt;2010K1;1476
Odder;Fraskilt;2010K2;1488
Odder;Fraskilt;2010K3;1506
Odder;Fraskilt;2010K4;1511
Odder;Fraskilt;2011K1;1528
Odder;Fraskilt;2011K2;1549
Odder;Fraskilt;2011K3;1557
Odder;Fraskilt;2011K4;1584
Odder;Fraskilt;2012K1;1608
Odder;Fraskilt;2012K2;1649
Odder;Fraskilt;2012K3;1645
Odder;Fraskilt;2012K4;1662
Odder;Fraskilt;2013K1;1684
Odder;Fraskilt;2013K2;1712
Odder;Fraskilt;2013K3;1724
Odder;Fraskilt;2013K4;1748
Odder;Fraskilt;2014K1;1773
Odder;Fraskilt;2014K2;1805
Odder;Fraskilt;2014K3;1813
Odder;Fraskilt;2014K4;1863
Odder;Fraskilt;2015K1;1906
Odder;Fraskilt;2015K2;1911
Odder;Fraskilt;2015K3;1941
Odder;Fraskilt;2015K4;1954
Odder;Fraskilt;2016K1;1980
Odder;Fraskilt;2016K2;1995
Odder;Fraskilt;2016K3;2006
Odder;Fraskilt;2016K4;2003
Odder;Fraskilt;2017K1;2029
Odder;Fraskilt;2017K2;2055
Odder;Fraskilt;2017K3;2059
Odder;Fraskilt;2017K4;2079
Odder;Fraskilt;2018K1;2113
Odder;Fraskilt;2018K2;2114
Odder;Fraskilt;2018K3;2120
Odder;Fraskilt;2018K4;2130
Odder;Fraskilt;2019K1;2138
Odder;Fraskilt;2019K2;2138
Odder;Fraskilt;2019K3;2172
Odder;Fraskilt;2019K4;2155
Odder;Fraskilt;2020K1;2174
Odder;Fraskilt;2020K2;2189
Odder;Fraskilt;2020K3;2191
Odder;Fraskilt;2020K4;2213
Odder;Fraskilt;2021K1;2238
Odder;Fraskilt;2021K2;2266
Odder;Fraskilt;2021K3;2251
Odder;Fraskilt;2021K4;2260
Odder;Fraskilt;2022K1;2263
Odder;Gift/separeret;2008K1;9821
Odder;Gift/separeret;2008K2;9793
Odder;Gift/separeret;2008K3;9819
Odder;Gift/separeret;2008K4;9861
Odder;Gift/separeret;2009K1;9811
Odder;Gift/separeret;2009K2;9779
Odder;Gift/separeret;2009K3;9818
Odder;Gift/separeret;2009K4;9860
Odder;Gift/separeret;2010K1;9842
Odder;Gift/separeret;2010K2;9823
Odder;Gift/separeret;2010K3;9824
Odder;Gift/separeret;2010K4;9837
Odder;Gift/separeret;2011K1;9832
Odder;Gift/separeret;2011K2;9799
Odder;Gift/separeret;2011K3;9772
Odder;Gift/separeret;2011K4;9786
Odder;Gift/separeret;2012K1;9756
Odder;Gift/separeret;2012K2;9699
Odder;Gift/separeret;2012K3;9725
Odder;Gift/separeret;2012K4;9752
Odder;Gift/separeret;2013K1;9729
Odder;Gift/separeret;2013K2;9703
Odder;Gift/separeret;2013K3;9661
Odder;Gift/separeret;2013K4;9641
Odder;Gift/separeret;2014K1;9586
Odder;Gift/separeret;2014K2;9575
Odder;Gift/separeret;2014K3;9605
Odder;Gift/separeret;2014K4;9605
Odder;Gift/separeret;2015K1;9589
Odder;Gift/separeret;2015K2;9576
Odder;Gift/separeret;2015K3;9575
Odder;Gift/separeret;2015K4;9608
Odder;Gift/separeret;2016K1;9603
Odder;Gift/separeret;2016K2;9601
Odder;Gift/separeret;2016K3;9614
Odder;Gift/separeret;2016K4;9615
Odder;Gift/separeret;2017K1;9614
Odder;Gift/separeret;2017K2;9615
Odder;Gift/separeret;2017K3;9651
Odder;Gift/separeret;2017K4;9685
Odder;Gift/separeret;2018K1;9675
Odder;Gift/separeret;2018K2;9664
Odder;Gift/separeret;2018K3;9673
Odder;Gift/separeret;2018K4;9683
Odder;Gift/separeret;2019K1;9687
Odder;Gift/separeret;2019K2;9691
Odder;Gift/separeret;2019K3;9706
Odder;Gift/separeret;2019K4;9783
Odder;Gift/separeret;2020K1;9786
Odder;Gift/separeret;2020K2;9809
Odder;Gift/separeret;2020K3;9815
Odder;Gift/separeret;2020K4;9862
Odder;Gift/separeret;2021K1;9859
Odder;Gift/separeret;2021K2;9831
Odder;Gift/separeret;2021K3;9879
Odder;Gift/separeret;2021K4;9919
Odder;Gift/separeret;2022K1;9934
Randers;Fraskilt;2008K1;7206
Randers;Fraskilt;2008K2;7270
Randers;Fraskilt;2008K3;7283
Randers;Fraskilt;2008K4;7297
Randers;Fraskilt;2009K1;7304
Randers;Fraskilt;2009K2;7395
Randers;Fraskilt;2009K3;7451
Randers;Fraskilt;2009K4;7462
Randers;Fraskilt;2010K1;7522
Randers;Fraskilt;2010K2;7522
Randers;Fraskilt;2010K3;7580
Randers;Fraskilt;2010K4;7593
Randers;Fraskilt;2011K1;7647
Randers;Fraskilt;2011K2;7708
Randers;Fraskilt;2011K3;7743
Randers;Fraskilt;2011K4;7771
Randers;Fraskilt;2012K1;7850
Randers;Fraskilt;2012K2;7958
Randers;Fraskilt;2012K3;8051
Randers;Fraskilt;2012K4;8021
Randers;Fraskilt;2013K1;8055
Randers;Fraskilt;2013K2;8097
Randers;Fraskilt;2013K3;8136
Randers;Fraskilt;2013K4;8185
Randers;Fraskilt;2014K1;8374
Randers;Fraskilt;2014K2;8521
Randers;Fraskilt;2014K3;8539
Randers;Fraskilt;2014K4;8601
Randers;Fraskilt;2015K1;8669
Randers;Fraskilt;2015K2;8707
Randers;Fraskilt;2015K3;8779
Randers;Fraskilt;2015K4;8835
Randers;Fraskilt;2016K1;8952
Randers;Fraskilt;2016K2;9056
Randers;Fraskilt;2016K3;9172
Randers;Fraskilt;2016K4;9183
Randers;Fraskilt;2017K1;9252
Randers;Fraskilt;2017K2;9357
Randers;Fraskilt;2017K3;9386
Randers;Fraskilt;2017K4;9416
Randers;Fraskilt;2018K1;9444
Randers;Fraskilt;2018K2;9460
Randers;Fraskilt;2018K3;9453
Randers;Fraskilt;2018K4;9485
Randers;Fraskilt;2019K1;9543
Randers;Fraskilt;2019K2;9520
Randers;Fraskilt;2019K3;9518
Randers;Fraskilt;2019K4;9548
Randers;Fraskilt;2020K1;9546
Randers;Fraskilt;2020K2;9605
Randers;Fraskilt;2020K3;9660
Randers;Fraskilt;2020K4;9678
Randers;Fraskilt;2021K1;9736
Randers;Fraskilt;2021K2;9811
Randers;Fraskilt;2021K3;9785
Randers;Fraskilt;2021K4;9807
Randers;Fraskilt;2022K1;9872
Randers;Gift/separeret;2008K1;37249
Randers;Gift/separeret;2008K2;37172
Randers;Gift/separeret;2008K3;37247
Randers;Gift/separeret;2008K4;37501
Randers;Gift/separeret;2009K1;37428
Randers;Gift/separeret;2009K2;37297
Randers;Gift/separeret;2009K3;37361
Randers;Gift/separeret;2009K4;37544
Randers;Gift/separeret;2010K1;37460
Randers;Gift/separeret;2010K2;37354
Randers;Gift/separeret;2010K3;37432
Randers;Gift/separeret;2010K4;37603
Randers;Gift/separeret;2011K1;37505
Randers;Gift/separeret;2011K2;37347
Randers;Gift/separeret;2011K3;37347
Randers;Gift/separeret;2011K4;37397
Randers;Gift/separeret;2012K1;37366
Randers;Gift/separeret;2012K2;37169
Randers;Gift/separeret;2012K3;37089
Randers;Gift/separeret;2012K4;37125
Randers;Gift/separeret;2013K1;37082
Randers;Gift/separeret;2013K2;36898
Randers;Gift/separeret;2013K3;36904
Randers;Gift/separeret;2013K4;36986
Randers;Gift/separeret;2014K1;36799
Randers;Gift/separeret;2014K2;36622
Randers;Gift/separeret;2014K3;36596
Randers;Gift/separeret;2014K4;36733
Randers;Gift/separeret;2015K1;36638
Randers;Gift/separeret;2015K2;36528
Randers;Gift/separeret;2015K3;36525
Randers;Gift/separeret;2015K4;36586
Randers;Gift/separeret;2016K1;36528
Randers;Gift/separeret;2016K2;36311
Randers;Gift/separeret;2016K3;36307
Randers;Gift/separeret;2016K4;36392
Randers;Gift/separeret;2017K1;36344
Randers;Gift/separeret;2017K2;36193
Randers;Gift/separeret;2017K3;36238
Randers;Gift/separeret;2017K4;36367
Randers;Gift/separeret;2018K1;36266
Randers;Gift/separeret;2018K2;36132
Randers;Gift/separeret;2018K3;36091
Randers;Gift/separeret;2018K4;36170
Randers;Gift/separeret;2019K1;36053
Randers;Gift/separeret;2019K2;35968
Randers;Gift/separeret;2019K3;36003
Randers;Gift/separeret;2019K4;36108
Randers;Gift/separeret;2020K1;36066
Randers;Gift/separeret;2020K2;35963
Randers;Gift/separeret;2020K3;35883
Randers;Gift/separeret;2020K4;35924
Randers;Gift/separeret;2021K1;35981
Randers;Gift/separeret;2021K2;35853
Randers;Gift/separeret;2021K3;35913
Randers;Gift/separeret;2021K4;36082
Randers;Gift/separeret;2022K1;36034
Samsø;Fraskilt;2008K1;393
Samsø;Fraskilt;2008K2;394
Samsø;Fraskilt;2008K3;393
Samsø;Fraskilt;2008K4;391
Samsø;Fraskilt;2009K1;395
Samsø;Fraskilt;2009K2;395
Samsø;Fraskilt;2009K3;398
Samsø;Fraskilt;2009K4;397
Samsø;Fraskilt;2010K1;408
Samsø;Fraskilt;2010K2;405
Samsø;Fraskilt;2010K3;400
Samsø;Fraskilt;2010K4;397
Samsø;Fraskilt;2011K1;397
Samsø;Fraskilt;2011K2;393
Samsø;Fraskilt;2011K3;397
Samsø;Fraskilt;2011K4;397
Samsø;Fraskilt;2012K1;393
Samsø;Fraskilt;2012K2;385
Samsø;Fraskilt;2012K3;391
Samsø;Fraskilt;2012K4;396
Samsø;Fraskilt;2013K1;397
Samsø;Fraskilt;2013K2;398
Samsø;Fraskilt;2013K3;406
Samsø;Fraskilt;2013K4;398
Samsø;Fraskilt;2014K1;407
Samsø;Fraskilt;2014K2;412
Samsø;Fraskilt;2014K3;418
Samsø;Fraskilt;2014K4;413
Samsø;Fraskilt;2015K1;416
Samsø;Fraskilt;2015K2;419
Samsø;Fraskilt;2015K3;424
Samsø;Fraskilt;2015K4;430
Samsø;Fraskilt;2016K1;430
Samsø;Fraskilt;2016K2;433
Samsø;Fraskilt;2016K3;443
Samsø;Fraskilt;2016K4;430
Samsø;Fraskilt;2017K1;428
Samsø;Fraskilt;2017K2;431
Samsø;Fraskilt;2017K3;429
Samsø;Fraskilt;2017K4;432
Samsø;Fraskilt;2018K1;429
Samsø;Fraskilt;2018K2;429
Samsø;Fraskilt;2018K3;426
Samsø;Fraskilt;2018K4;432
Samsø;Fraskilt;2019K1;440
Samsø;Fraskilt;2019K2;448
Samsø;Fraskilt;2019K3;448
Samsø;Fraskilt;2019K4;453
Samsø;Fraskilt;2020K1;451
Samsø;Fraskilt;2020K2;454
Samsø;Fraskilt;2020K3;460
Samsø;Fraskilt;2020K4;458
Samsø;Fraskilt;2021K1;455
Samsø;Fraskilt;2021K2;456
Samsø;Fraskilt;2021K3;454
Samsø;Fraskilt;2021K4;455
Samsø;Fraskilt;2022K1;468
Samsø;Gift/separeret;2008K1;1763
Samsø;Gift/separeret;2008K2;1763
Samsø;Gift/separeret;2008K3;1759
Samsø;Gift/separeret;2008K4;1756
Samsø;Gift/separeret;2009K1;1732
Samsø;Gift/separeret;2009K2;1723
Samsø;Gift/separeret;2009K3;1744
Samsø;Gift/separeret;2009K4;1741
Samsø;Gift/separeret;2010K1;1726
Samsø;Gift/separeret;2010K2;1722
Samsø;Gift/separeret;2010K3;1716
Samsø;Gift/separeret;2010K4;1706
Samsø;Gift/separeret;2011K1;1709
Samsø;Gift/separeret;2011K2;1704
Samsø;Gift/separeret;2011K3;1721
Samsø;Gift/separeret;2011K4;1726
Samsø;Gift/separeret;2012K1;1727
Samsø;Gift/separeret;2012K2;1719
Samsø;Gift/separeret;2012K3;1717
Samsø;Gift/separeret;2012K4;1715
Samsø;Gift/separeret;2013K1;1700
Samsø;Gift/separeret;2013K2;1687
Samsø;Gift/separeret;2013K3;1681
Samsø;Gift/separeret;2013K4;1681
Samsø;Gift/separeret;2014K1;1673
Samsø;Gift/separeret;2014K2;1652
Samsø;Gift/separeret;2014K3;1643
Samsø;Gift/separeret;2014K4;1646
Samsø;Gift/separeret;2015K1;1631
Samsø;Gift/separeret;2015K2;1612
Samsø;Gift/separeret;2015K3;1603
Samsø;Gift/separeret;2015K4;1620
Samsø;Gift/separeret;2016K1;1610
Samsø;Gift/separeret;2016K2;1625
Samsø;Gift/separeret;2016K3;1626
Samsø;Gift/separeret;2016K4;1638
Samsø;Gift/separeret;2017K1;1634
Samsø;Gift/separeret;2017K2;1628
Samsø;Gift/separeret;2017K3;1631
Samsø;Gift/separeret;2017K4;1645
Samsø;Gift/separeret;2018K1;1645
Samsø;Gift/separeret;2018K2;1622
Samsø;Gift/separeret;2018K3;1605
Samsø;Gift/separeret;2018K4;1602
Samsø;Gift/separeret;2019K1;1592
Samsø;Gift/separeret;2019K2;1583
Samsø;Gift/separeret;2019K3;1590
Samsø;Gift/separeret;2019K4;1586
Samsø;Gift/separeret;2020K1;1579
Samsø;Gift/separeret;2020K2;1568
Samsø;Gift/separeret;2020K3;1561
Samsø;Gift/separeret;2020K4;1566
Samsø;Gift/separeret;2021K1;1565
Samsø;Gift/separeret;2021K2;1582
Samsø;Gift/separeret;2021K3;1583
Samsø;Gift/separeret;2021K4;1594
Samsø;Gift/separeret;2022K1;1587
Silkeborg;Fraskilt;2008K1;6033
Silkeborg;Fraskilt;2008K2;6088
Silkeborg;Fraskilt;2008K3;6101
Silkeborg;Fraskilt;2008K4;6087
Silkeborg;Fraskilt;2009K1;6156
Silkeborg;Fraskilt;2009K2;6258
Silkeborg;Fraskilt;2009K3;6285
Silkeborg;Fraskilt;2009K4;6317
Silkeborg;Fraskilt;2010K1;6310
Silkeborg;Fraskilt;2010K2;6412
Silkeborg;Fraskilt;2010K3;6447
Silkeborg;Fraskilt;2010K4;6464
Silkeborg;Fraskilt;2011K1;6528
Silkeborg;Fraskilt;2011K2;6600
Silkeborg;Fraskilt;2011K3;6647
Silkeborg;Fraskilt;2011K4;6651
Silkeborg;Fraskilt;2012K1;6741
Silkeborg;Fraskilt;2012K2;6802
Silkeborg;Fraskilt;2012K3;6841
Silkeborg;Fraskilt;2012K4;6848
Silkeborg;Fraskilt;2013K1;6916
Silkeborg;Fraskilt;2013K2;6974
Silkeborg;Fraskilt;2013K3;7042
Silkeborg;Fraskilt;2013K4;7144
Silkeborg;Fraskilt;2014K1;7282
Silkeborg;Fraskilt;2014K2;7423
Silkeborg;Fraskilt;2014K3;7481
Silkeborg;Fraskilt;2014K4;7526
Silkeborg;Fraskilt;2015K1;7602
Silkeborg;Fraskilt;2015K2;7679
Silkeborg;Fraskilt;2015K3;7717
Silkeborg;Fraskilt;2015K4;7804
Silkeborg;Fraskilt;2016K1;7892
Silkeborg;Fraskilt;2016K2;7945
Silkeborg;Fraskilt;2016K3;7978
Silkeborg;Fraskilt;2016K4;8011
Silkeborg;Fraskilt;2017K1;8088
Silkeborg;Fraskilt;2017K2;8181
Silkeborg;Fraskilt;2017K3;8149
Silkeborg;Fraskilt;2017K4;8199
Silkeborg;Fraskilt;2018K1;8240
Silkeborg;Fraskilt;2018K2;8345
Silkeborg;Fraskilt;2018K3;8357
Silkeborg;Fraskilt;2018K4;8418
Silkeborg;Fraskilt;2019K1;8502
Silkeborg;Fraskilt;2019K2;8537
Silkeborg;Fraskilt;2019K3;8522
Silkeborg;Fraskilt;2019K4;8532
Silkeborg;Fraskilt;2020K1;8601
Silkeborg;Fraskilt;2020K2;8684
Silkeborg;Fraskilt;2020K3;8768
Silkeborg;Fraskilt;2020K4;8814
Silkeborg;Fraskilt;2021K1;8901
Silkeborg;Fraskilt;2021K2;8970
Silkeborg;Fraskilt;2021K3;8979
Silkeborg;Fraskilt;2021K4;9012
Silkeborg;Fraskilt;2022K1;9096
Silkeborg;Gift/separeret;2008K1;36806
Silkeborg;Gift/separeret;2008K2;36767
Silkeborg;Gift/separeret;2008K3;36916
Silkeborg;Gift/separeret;2008K4;37162
Silkeborg;Gift/separeret;2009K1;37079
Silkeborg;Gift/separeret;2009K2;36911
Silkeborg;Gift/separeret;2009K3;37002
Silkeborg;Gift/separeret;2009K4;37182
Silkeborg;Gift/separeret;2010K1;37137
Silkeborg;Gift/separeret;2010K2;36982
Silkeborg;Gift/separeret;2010K3;37065
Silkeborg;Gift/separeret;2010K4;37248
Silkeborg;Gift/separeret;2011K1;37196
Silkeborg;Gift/separeret;2011K2;37102
Silkeborg;Gift/separeret;2011K3;37091
Silkeborg;Gift/separeret;2011K4;37192
Silkeborg;Gift/separeret;2012K1;37094
Silkeborg;Gift/separeret;2012K2;36977
Silkeborg;Gift/separeret;2012K3;36958
Silkeborg;Gift/separeret;2012K4;37029
Silkeborg;Gift/separeret;2013K1;36981
Silkeborg;Gift/separeret;2013K2;36845
Silkeborg;Gift/separeret;2013K3;36843
Silkeborg;Gift/separeret;2013K4;36907
Silkeborg;Gift/separeret;2014K1;36742
Silkeborg;Gift/separeret;2014K2;36595
Silkeborg;Gift/separeret;2014K3;36635
Silkeborg;Gift/separeret;2014K4;36719
Silkeborg;Gift/separeret;2015K1;36584
Silkeborg;Gift/separeret;2015K2;36499
Silkeborg;Gift/separeret;2015K3;36493
Silkeborg;Gift/separeret;2015K4;36578
Silkeborg;Gift/separeret;2016K1;36548
Silkeborg;Gift/separeret;2016K2;36447
Silkeborg;Gift/separeret;2016K3;36427
Silkeborg;Gift/separeret;2016K4;36584
Silkeborg;Gift/separeret;2017K1;36547
Silkeborg;Gift/separeret;2017K2;36319
Silkeborg;Gift/separeret;2017K3;36409
Silkeborg;Gift/separeret;2017K4;36666
Silkeborg;Gift/separeret;2018K1;36741
Silkeborg;Gift/separeret;2018K2;36615
Silkeborg;Gift/separeret;2018K3;36814
Silkeborg;Gift/separeret;2018K4;37013
Silkeborg;Gift/separeret;2019K1;36997
Silkeborg;Gift/separeret;2019K2;37009
Silkeborg;Gift/separeret;2019K3;37112
Silkeborg;Gift/separeret;2019K4;37369
Silkeborg;Gift/separeret;2020K1;37309
Silkeborg;Gift/separeret;2020K2;37217
Silkeborg;Gift/separeret;2020K3;37238
Silkeborg;Gift/separeret;2020K4;37499
Silkeborg;Gift/separeret;2021K1;37666
Silkeborg;Gift/separeret;2021K2;37627
Silkeborg;Gift/separeret;2021K3;37796
Silkeborg;Gift/separeret;2021K4;38017
Silkeborg;Gift/separeret;2022K1;38031
Skanderborg;Fraskilt;2008K1;3306
Skanderborg;Fraskilt;2008K2;3336
Skanderborg;Fraskilt;2008K3;3377
Skanderborg;Fraskilt;2008K4;3372
Skanderborg;Fraskilt;2009K1;3404
Skanderborg;Fraskilt;2009K2;3440
Skanderborg;Fraskilt;2009K3;3491
Skanderborg;Fraskilt;2009K4;3521
Skanderborg;Fraskilt;2010K1;3573
Skanderborg;Fraskilt;2010K2;3588
Skanderborg;Fraskilt;2010K3;3593
Skanderborg;Fraskilt;2010K4;3618
Skanderborg;Fraskilt;2011K1;3658
Skanderborg;Fraskilt;2011K2;3706
Skanderborg;Fraskilt;2011K3;3728
Skanderborg;Fraskilt;2011K4;3718
Skanderborg;Fraskilt;2012K1;3777
Skanderborg;Fraskilt;2012K2;3835
Skanderborg;Fraskilt;2012K3;3814
Skanderborg;Fraskilt;2012K4;3835
Skanderborg;Fraskilt;2013K1;3863
Skanderborg;Fraskilt;2013K2;3891
Skanderborg;Fraskilt;2013K3;3915
Skanderborg;Fraskilt;2013K4;3930
Skanderborg;Fraskilt;2014K1;4057
Skanderborg;Fraskilt;2014K2;4110
Skanderborg;Fraskilt;2014K3;4128
Skanderborg;Fraskilt;2014K4;4188
Skanderborg;Fraskilt;2015K1;4260
Skanderborg;Fraskilt;2015K2;4274
Skanderborg;Fraskilt;2015K3;4321
Skanderborg;Fraskilt;2015K4;4374
Skanderborg;Fraskilt;2016K1;4398
Skanderborg;Fraskilt;2016K2;4484
Skanderborg;Fraskilt;2016K3;4558
Skanderborg;Fraskilt;2016K4;4572
Skanderborg;Fraskilt;2017K1;4611
Skanderborg;Fraskilt;2017K2;4646
Skanderborg;Fraskilt;2017K3;4647
Skanderborg;Fraskilt;2017K4;4661
Skanderborg;Fraskilt;2018K1;4701
Skanderborg;Fraskilt;2018K2;4718
Skanderborg;Fraskilt;2018K3;4732
Skanderborg;Fraskilt;2018K4;4786
Skanderborg;Fraskilt;2019K1;4822
Skanderborg;Fraskilt;2019K2;4826
Skanderborg;Fraskilt;2019K3;4821
Skanderborg;Fraskilt;2019K4;4839
Skanderborg;Fraskilt;2020K1;4843
Skanderborg;Fraskilt;2020K2;4846
Skanderborg;Fraskilt;2020K3;4869
Skanderborg;Fraskilt;2020K4;4871
Skanderborg;Fraskilt;2021K1;4900
Skanderborg;Fraskilt;2021K2;4935
Skanderborg;Fraskilt;2021K3;4942
Skanderborg;Fraskilt;2021K4;4942
Skanderborg;Fraskilt;2022K1;4962
Skanderborg;Gift/separeret;2008K1;25278
Skanderborg;Gift/separeret;2008K2;25219
Skanderborg;Gift/separeret;2008K3;25256
Skanderborg;Gift/separeret;2008K4;25447
Skanderborg;Gift/separeret;2009K1;25471
Skanderborg;Gift/separeret;2009K2;25451
Skanderborg;Gift/separeret;2009K3;25559
Skanderborg;Gift/separeret;2009K4;25676
Skanderborg;Gift/separeret;2010K1;25677
Skanderborg;Gift/separeret;2010K2;25659
Skanderborg;Gift/separeret;2010K3;25784
Skanderborg;Gift/separeret;2010K4;25825
Skanderborg;Gift/separeret;2011K1;25782
Skanderborg;Gift/separeret;2011K2;25722
Skanderborg;Gift/separeret;2011K3;25784
Skanderborg;Gift/separeret;2011K4;25906
Skanderborg;Gift/separeret;2012K1;25807
Skanderborg;Gift/separeret;2012K2;25731
Skanderborg;Gift/separeret;2012K3;25742
Skanderborg;Gift/separeret;2012K4;25737
Skanderborg;Gift/separeret;2013K1;25763
Skanderborg;Gift/separeret;2013K2;25679
Skanderborg;Gift/separeret;2013K3;25650
Skanderborg;Gift/separeret;2013K4;25712
Skanderborg;Gift/separeret;2014K1;25571
Skanderborg;Gift/separeret;2014K2;25522
Skanderborg;Gift/separeret;2014K3;25559
Skanderborg;Gift/separeret;2014K4;25601
Skanderborg;Gift/separeret;2015K1;25581
Skanderborg;Gift/separeret;2015K2;25610
Skanderborg;Gift/separeret;2015K3;25644
Skanderborg;Gift/separeret;2015K4;25721
Skanderborg;Gift/separeret;2016K1;25734
Skanderborg;Gift/separeret;2016K2;25709
Skanderborg;Gift/separeret;2016K3;25749
Skanderborg;Gift/separeret;2016K4;25915
Skanderborg;Gift/separeret;2017K1;25954
Skanderborg;Gift/separeret;2017K2;25903
Skanderborg;Gift/separeret;2017K3;25968
Skanderborg;Gift/separeret;2017K4;26161
Skanderborg;Gift/separeret;2018K1;26137
Skanderborg;Gift/separeret;2018K2;26095
Skanderborg;Gift/separeret;2018K3;26224
Skanderborg;Gift/separeret;2018K4;26373
Skanderborg;Gift/separeret;2019K1;26401
Skanderborg;Gift/separeret;2019K2;26375
Skanderborg;Gift/separeret;2019K3;26470
Skanderborg;Gift/separeret;2019K4;26586
Skanderborg;Gift/separeret;2020K1;26605
Skanderborg;Gift/separeret;2020K2;26618
Skanderborg;Gift/separeret;2020K3;26615
Skanderborg;Gift/separeret;2020K4;26755
Skanderborg;Gift/separeret;2021K1;26789
Skanderborg;Gift/separeret;2021K2;26720
Skanderborg;Gift/separeret;2021K3;26754
Skanderborg;Gift/separeret;2021K4;26856
Skanderborg;Gift/separeret;2022K1;26910
Syddjurs;Fraskilt;2008K1;3006
Syddjurs;Fraskilt;2008K2;3034
Syddjurs;Fraskilt;2008K3;3046
Syddjurs;Fraskilt;2008K4;3039
Syddjurs;Fraskilt;2009K1;3077
Syddjurs;Fraskilt;2009K2;3104
Syddjurs;Fraskilt;2009K3;3112
Syddjurs;Fraskilt;2009K4;3131
Syddjurs;Fraskilt;2010K1;3121
Syddjurs;Fraskilt;2010K2;3136
Syddjurs;Fraskilt;2010K3;3192
Syddjurs;Fraskilt;2010K4;3208
Syddjurs;Fraskilt;2011K1;3217
Syddjurs;Fraskilt;2011K2;3248
Syddjurs;Fraskilt;2011K3;3262
Syddjurs;Fraskilt;2011K4;3265
Syddjurs;Fraskilt;2012K1;3285
Syddjurs;Fraskilt;2012K2;3364
Syddjurs;Fraskilt;2012K3;3414
Syddjurs;Fraskilt;2012K4;3420
Syddjurs;Fraskilt;2013K1;3449
Syddjurs;Fraskilt;2013K2;3492
